noun,count,label
幣原内閣,56,Position_Vocation
幣原首相,40,Position_Vocation
共産党,48,Political_Party
旧軍人,16,Position_Vocation
日本自由党,48,Organization_Other
日本協同党,40,Government
新憲法,56,Government
函館職業安定所管,16,School
日雇労働者,48,Position_Vocation
マッカーサーライン,24,Company
函館海産物取引所,40,Dish
3船団,16,N_Animal
函館公海漁業株式会社,16,GOE_Other
韓国産,16,Dish
珍味,152,Dish
主婦,96,Position_Vocation
プラスチック製,24,Material
函館市域,40,Domestic_Region
重化学工業,24,Material
米ソ両国,16,Country
美原地区,24,Natural_Disaster
丸井デパート,64,Company
西武,48,Pro_Sports_Organization
イトーヨーカ堂,56,GOE_Other
函館圏総合開発基本計画書,24,Plan
第1次オイルショック,16,Event_Other
旧北海道庁函館支庁庁舎,48,Government
3首脳,16,Government
戦争犯罪人,16,Doctrine_Method_Other
民主主義,56,Doctrine_Method_Other
函館上空,16,Domestic_Region
占領軍兵士,32,Position_Vocation
函館管理部,16,GOE_Other
函館駅RTO,16,School
函館水産専門学校,72,Corporation_Other
函館上陸,16,Earthquake
北海道大学水産学部,48,School_Age
バーネル,16,Person
帯広市,16,Province
接収,56,Position_Vocation
東川国民学校,16,Person
アメリカ軍将校,16,Position_Vocation
SWNCC,16,International_Organization
総司令部,48,Position_Vocation
最高司令官総司令部,16,Position_Vocation
経済科学局,16,International_Organization
サンフランシスコ講和条約,16,Treaty
日本全土,16,Country
北海道地区民事部,16,Government
北海道軍政部,32,School
法政課,16,Government
軍属,24,Position_Vocation
終戦連絡事務局,16,Government
終戦,24,Government
田中敏文,24,Person
外国人労働者,16,Position_Vocation
朝鮮人連盟函館支部,24,Conference
司会者,24,Position_Vocation
日本朝鮮人連盟,24,International_Organization
在日朝鮮人,16,Nationality
仙崎,16,City
朝鮮民族統一同盟,16,Ethnic_Group_Other
朝鮮民族統一,16,Ethnic_Group_Other
小樽支部,24,Public_Institution
朝鮮人連盟,24,Political_Organization_Other
朝鮮人連盟北海道本部,16,Conference
北海道本部,16,Corporation_Other
洪禎,16,Person
函館地方連盟,24,GOE_Other
親日派,16,Doctrine_Method_Other
アメリカ軍憲兵隊,16,Position_Vocation
函館地方朝鮮人連盟,16,School
朝鮮人援護局,24,Government
朝鮮人援護局函館支部,24,Government
ジャガイモ,24,Food_Other
角田村,16,City
闇商人,16,Position_Vocation
日本人露天商,16,Nationality
第1復員省,16,Conference
引揚援護庁,24,Government
函館援護局,72,Government
運輸省,88,Government
援護局,16,Organization_Other
総務部業務部,16,Position_Vocation
海岸町援護寮,16,Government
庶務課,24,Government
留守業務課,16,Government
雲仙丸,56,Mountain
陸海軍人軍属,16,Ethnic_Group_Other
復員軍人,40,Position_Vocation
函館占領,16,Event_Other
第2次公職追放,40,Plan
会長職,16,Position_Vocation
婦人参政権,56,Position_Vocation
民主主義国家,16,Doctrine_Method_Other
ウイリアムス軍政部長,16,Government
民主主義化,16,Doctrine_Method_Other
選挙権,16,Doctrine_Method_Other
日本社会党,16,Corporation_Other
推薦議員,16,Position_Vocation
河野一郎,24,Person
北勝太郎,16,Person
正木清,16,Person
東久邇内閣,16,Government
赤松,32,Person
羽仁説子,24,Person
松岡洋子,16,Person
川崎八重,16,Person
林吉彦,24,Person
十次郎,32,God
道南地区,64,Domestic_Region
蜷阪,24,Pro_Sports_Organization
圏豬,16,Person
運輸大臣,24,Position_Vocation
社会党,48,Political_Party
共産党函館地区委員会,32,Domestic_Region
市政協議会,16,Conference
函館地区労働組合協議会,40,Public_Institution
西田,16,Person
青年会館,16,Facility_Other
橋本清次郎,16,Person
労働組合協議会,16,Plan
津田伊平,16,Person
吉谷,112,Person
高橋忠春,16,Person
北海道民主連盟,16,Corporation_Other
沼武夫,16,Person
地方自治法,16,Food_Other
インフレ,16,Doctrine_Method_Other
函館山保勝委員会,16,Government
5専門委員会,16,Government
坂本市政,16,Person
新警察制度,16,Doctrine_Method_Other
函館市警察署,24,Public_Institution
平塚禄郎,16,Person
佐々木光男,16,Person
函館地区警察署,24,Public_Institution
本部長,16,Position_Vocation
桐山,16,Person
消防団令,24,Law
北洋漁場,16,GOE_Other
近江政太郎,32,Person
漁業制度改革,40,Plan
物権,16,Doctrine_Method_Other
北海道水産部,16,Corporation_Other
渡島管内,16,City
離職者,40,Position_Vocation
生イカ,24,Food_Other
大洋漁業,56,Book
アリューシャン海域,72,Continental_Region
水産庁長官,16,Position_Vocation
シロサケ,16,Flora
八方,16,Mountain
カニ,16,Person
北海道水産部長,16,Corporation_Other
母船,56,Vehicle_Other
函館公海漁業,128,Domestic_Region
臨時市議会,16,Position_Vocation
片桐,32,Person
由男,16,Position_Vocation
大洋冷凍,24,Mountain
北海道漁業公社,24,Corporation_Other
他船団,16,Government
朝光丸,16,Ship
市議会議長,16,Position_Vocation
函館米穀株式会社,16,GOE_Other
オホーツク海域,48,Domestic_Region
国産製菓,16,Material
函館製粉,16,GOE_Other
日産,24,Company
ライオン油脂,40,Event_Other
アミノ酸,16,Drug
ナイロン漁網,16,Material
日本セメント株式会社,16,GOE_Other
虻田発電所,16,GOE_Other
臨時工,48,Position_Vocation
ソ連船,16,Event_Other
東洋レーヨン,16,Material
函館船具,16,GOE_Other
日新造船工機,16,Company
本間鉄工所,16,Person
関鉄工所,16,Person
SP飼料,24,Doctrine_Method_Other
在村地主,24,Position_Vocation
市町村農地委員会,16,Plan
函館地区農地委員会,16,Plan
湯川地区農地委員会,16,Government
小作層委員,24,Position_Vocation
北海道農地改革史,16,Corporation_Other
小作農家,16,Position_Vocation
麻痺,16,Animal_Disease
配給制度,24,Doctrine_Method_Other
ドッジ,16,Sport
十勝方面,16,Ethnic_Group_Other
売春防止法,16,Law
生活保護法,16,Law
函館地方全官公労組,16,Domestic_Region
富岡鉄工所,16,GOE_Other
日本石炭,16,Company
函館バス争議,24,GOE_Other
市民税,40,Doctrine_Method_Other
函館バス,40,City
函館計理商業学校,16,School
勅令第263号,16,Public_Institution
米国教育使節団,64,Printing_Other
教育委員会制度,32,Doctrine_Method_Other
教育刷新委員会,56,Organization_Other
教育機関,16,Doctrine_Method_Other
教育基本法,16,Law
学校教育法,16,Law
教育委員会法,16,Law
コアカリキュラム,32,Show_Organization
CIE,16,Doctrine_Method_Other
北海道教職員組合,16,Government
公務員,24,Position_Vocation
都道府県教育委員会,16,Government
函館商業高等学校,24,School
市理事者,16,Position_Vocation
新学制実施協議会,24,Government
小学区制,16,Doctrine_Method_Other
八幡小学校,16,Facility_Other
船見中学校,24,Person
児童生徒,80,Position_Vocation
小学校,16,School_Age
新制大学,72,School
国立大学,80,Position_Vocation
北海道大学農学部水産学科,16,Position_Vocation
北海道学芸大学,40,School
函館校,16,Port
北海道教育委員会,24,Government
教育委員,40,Government
公選制,16,Law
ベビーブーム,24,Doctrine_Method_Other
松川中学校,16,Ethnic_Group_Other
市教育委員会,16,Government
小中学生,32,School_Age
日本国憲法,24,Product_Other
潮見丘神社,48,Museum
復古調,32,Culture
キリスト教農業大学,16,Academic
元町天主,16,Person
社会文化賞,32,Academic
北海道大学教授,16,Position_Vocation
函館市文化賞,32,Position_Vocation
市立函館図書館内,16,Plan
児玉コレクション,16,Company
博物館建設期成委員会,24,Government
CIE図書館,32,Facility_Other
ハーサギー,32,Food_Other
中将,16,Position_Vocation
アメリカ文化センター,24,Corporation_Other
函館郷土文化会,16,School
東京オリンピック,32,Movie
矢野康,56,Person
日ソ通訳会,16,Position_Vocation
成田ナジェージダ,16,GOE_Other
固定資産税,32,Doctrine_Method_Other
秘書室,16,Position_Vocation
繧後k,24,Product_Other
縺吶k隕丞援縺ォ繧医j蟒,16,Law
警察部長,16,Position_Vocation
根崎温泉,24,Spa
合併協議会,32,Position_Vocation
村議会,48,Position_Vocation
函館市議会,40,Public_Institution
沢村,16,Person
教育長,32,Position_Vocation
自治省,16,Government
吉田政雄,16,Person
委員長副委員長,16,Position_Vocation
亀田町函館市両市町自治振興調査特別委員,16,Corporation_Other
新産業都市構想,16,Government
上磯町七重浜,16,City
日本工業立地センター,16,Corporation_Other
函館圏,80,Earthquake
臨海工業地帯,40,GOE_Other
矢不来計画,104,Plan
上磯町矢不来地区,16,Port
アジア石油,24,Plan
上磯町漁業協同組合,16,Public_Institution
上磯町議会総合開発調査特別委員会,16,Government
新幹線問題,16,Research_Institute
テクノポリス,64,Doctrine_Method_Other
函館圏総合開発基本計画,32,Public_Institution
旧亀田市域,16,Government
日吉地区,32,Domestic_Region
柴田彰,16,Person
函館新港,16,Port
湾岸道路,24,Continental_Region
オイル,56,Food_Other
NHK,104,Corporation_Other
道道,16,Facility_Part
南北海道自然保護協会,24,Corporation_Other
北海道知事,24,Position_Vocation
函館山基本計画,16,Plan
青函博,64,Person
通産省,40,Government
青函トンネル,16,Sea
湯川支所管内,16,Postal_Address
函館亀田,24,Person
市街化区域,16,Product_Other
赤川通り,16,Road
美原,16,City
市道舗装率,16,Product_Other
都市診断北海道篇,32,Rule_Other
29船団,16,N_Animal
日ソ漁業委員会,16,Government
米ソ,16,Country
環境問題,16,Product_Other
東南アジア諸国,16,Continental_Region
八戸地区,48,Province
スルメ集散市場,16,God
地元海産商,48,Position_Vocation
漁協,32,Corporation_Other
中国産,16,Country
韓国産スルメ,16,Dish
海産商界,16,Position_Vocation
乾燥珍味,16,Dish
函館最大,16,Domestic_Region
豊山食品,16,Company
さきイカ,40,Flora
ダルマ,48,Color_Other
函館こがね,16,City
函館特産品,16,GOE_Other
耳足製品,24,Animal_Part
大畑地区,40,Province
気仙沼,24,Province
佃煮,16,Dish
百貨店法,16,Law
丸井今井,16,GOE_Other
彩華,24,Person
丸井今井デパート,40,GOE_Other
花園,16,City
和光,16,City
赤川通地区,48,Facility_Other
大店法,24,Law
ホリタ,16,Person
棒二森屋デパート,16,GOE_Other
室蘭製作所,16,GOE_Other
北海製缶,16,Railroad
道南地方全体,16,Domestic_Region
日雇労務者,32,GOE_Other
函館職業安定所,16,Public_Institution
函館開発建設部,48,School
臨海工業団地,16,Facility_Other
函館どつく株式会社,16,Corporation_Other
函館工機,16,Pro_Sports_Organization
正和工機,16,Person
東和電機製作所,24,GOE_Other
コレステロール,16,Drug
北日本石油株式会社,16,Public_Institution
常圧蒸留装置,16,Product_Other
日本鋼管,16,Organization_Other
富士銀行,16,GOE_Other
来島,24,City
ビール,16,Food_Other
日立北海セミコンダクタ,16,Political_Organization_Other
七飯工場,24,GOE_Other
港湾管理者,40,Position_Vocation
北海道開発法,16,Law
北海道開発局,40,GOE_Other
北海海運局函館支局,16,GOE_Other
北海道開発局函館開発建設部,16,GOE_Other
北海道総合開発計画,16,Research_Institute
函館埠頭,16,Port
豊川地区,16,Domestic_Region
苫小牧港,16,Port
函館圏総合計画,16,Earthquake
景福丸,32,Ship
RTO,16,Doctrine_Method_Other
第11青函丸,24,Law
青函丸,16,Sea
台風15号,24,Person
洞爺丸,144,Ship
十勝丸,48,Ship
日高丸,48,Ship
北見丸,48,Ship
客貨船,16,Product_Other
十和田丸,24,Ship
津軽丸,24,Ship
八甲田丸,24,Facility_Other
羊蹄丸,40,Ship
道南海運株式会社,32,GOE_Other
函館大間間,16,Domestic_Region
海峡フェリー,16,Mountain
東日本フェリー株式会社,16,Government
五稜郭公園線,16,Railroad
国道278号,24,Road
国道5号,16,Road
千歳空港,24,GOE_Other
日本列島内,24,Continental_Region
大動脈,32,Animal_Part
カラーテレビ,16,Magazine
折りたたみ式,40,Doctrine_Method_Other
松川団地,16,Natural_Disaster
プロパンガス,16,Compound
おがくず,16,Product_Other
第2次世界大,16,Event_Other
ギャング,24,Person
気管支炎,16,Animal_Disease
函館公共職業安定所,16,GOE_Other
防衛庁,32,Government
自衛隊,56,Military
函館駐屯地,16,Port
自衛隊員,16,Position_Vocation
北ベトナム,16,Continental_Region
函館市民生協,24,GOE_Other
教育委員長,16,Government
西小学校,16,Academic
函館北高等学校,16,School
ラサール会,16,Organization_Other
函館ラサール,16,Postal_Address
ラサール,16,Flora
北教組函館支部,32,Position_Vocation
全国教育長協議会,16,Government
函館カトリック教会,16,GOE_Other
カトリック教会,16,Doctrine_Method_Other
霊能者,32,Position_Vocation
小谷安吉,16,Person
小谷喜美,16,Person
庭野,16,Person
法華系新宗教,16,Doctrine_Method_Other
法座,16,Position_Vocation
日蓮正宗,16,Person
大石寺,16,Worship_Place
哲学,16,Academic
函館市文化団体協議会,16,Public_Institution
函館文化会,32,School
人文科学,24,Academic
文化賞,16,Book
啄木会,16,GOE_Other
函館啄木会,32,Museum
路面電車,32,Product_Other
学生同盟,16,Product_Other
学生たち,16,Position_Vocation
常盤寮,16,Government
共愛荘,16,Facility_Other
青い,16,Nature_Color
白く,16,Nature_Color
白菊会,16,GOE_Other
鉄道弘済会,16,Government
婦人部,16,Organization_Other
山菜,24,Food_Other
海宝麺,16,Dish
五稜郭跡,24,Archaeological_Place_Other
ガンガン部隊,24,Company
新川河口,16,Person
4階建て,24,Facility_Part
ヒロイン,16,Position_Vocation
粉ミルク,16,Food_Other
スズラン,48,Food_Other
船員失業者,16,Position_Vocation
失業保険受給船員,16,Position_Vocation
ヤミ,16,City
自転車泥棒,16,Position_Vocation
開港記念日,16,Product_Other
北洋博,32,Person
ハロゲン灯,16,Material
大町電停,16,Railroad
函館ドック関連企業,16,School
入舟弁天,16,Station
笹流ダム,24,Event_Other
八木農場,32,GOE_Other
太洋,104,Person
久慈,24,City
選手,40,Position_Vocation
レッドソックス,16,Pro_Sports_Organization
建設省,16,Government
本通地区,16,Domestic_Region
谷地頭温泉,48,Spa
勝田温泉,24,Spa
競輪,16,Position_Vocation
函館競輪,16,God
競輪場,16,Position_Vocation
蠣崎波,16,Person
レンガ,16,Material
新宿,16,City
勤労者,16,Position_Vocation
HBCラジオ劇場,16,Doctrine_Method_Other
ブロンズ,24,Clothing
小林旭,16,Person
高倉健,16,Person
5階,16,Facility_Part
2番館,16,Road
ボウリング,16,Doctrine_Method_Other
占領軍将兵,16,Incident_Other
ダンサー,80,Position_Vocation
ダンス,16,Vehicle_Other
HBC,16,Product_Other
洋装,24,Clothing
靴下,16,Clothing
コート,24,Clothing
衣料品店,16,GOE_Other
結婚式,40,Occasion_Other
護法院,16,GOE_Other
メロン,16,Flora
渡島蔬菜農業協同組合,16,Corporation_Other
チリ地震,16,Earthquake
海上保安庁,16,Government
公害対策課,24,Government
大間町,32,Province
市立函館病院,16,Plan
東京都電,16,City
松陰歩道橋,32,City
五稜郭交差点,24,Station
ヤチダモ,16,Flora
プラタナス,16,Flora
日本公園緑地協会,16,Park
水産学部,16,Organization_Other
医科大学,16,School
4年制大学,16,Doctrine_Method_Other
国立函館大学,24,GOE_Other
広中,16,Person
函館消費者協会,16,Government
ベレンコ中尉,16,Person
函館旭川間,16,City
追い打ち,16,Weapon
札幌以遠,16,Domestic_Region
赤川通商店振興会,16,GOE_Other
函館商店街連合会,16,GOE_Other
函館文学学校,32,School
